date	mission	device_type	device_status	hash
210625154056	TMRS	satellite	killed	MjEwNjI1MTU0MDU2VE1SU3NhdGVsbGl0ZWtpbGxlZDI4Njg0Cg==
210625154056	TMRS	engine	killed	MjEwNjI1MTU0MDU2VE1SU2VuZ2luZWtpbGxlZDI4OTI4Cg==
210625154056	TMRS	engine	excellent	MjEwNjI1MTU0MDU2VE1SU2VuZ2luZWV4Y2VsbGVudDIwNDU0Cg==
210625154056	TMRS	telescope	excellent	MjEwNjI1MTU0MDU2VE1SU3RlbGVzY29wZWV4Y2VsbGVudDI1MTI2Cg==
210625154056	TMRS	satellite	good	MjEwNjI1MTU0MDU2VE1SU3NhdGVsbGl0ZWdvb2QxMDAyNQo=
210625154056	TMRS	engine	killed	MjEwNjI1MTU0MDU2VE1SU2VuZ2luZWtpbGxlZDE3NDEzCg==
210625154056	TMRS	rocket	killed	MjEwNjI1MTU0MDU2VE1SU3JvY2tldGtpbGxlZDM4NTkK
210625154056	TMRS	space_prob	unknown	MjEwNjI1MTU0MDU2VE1SU3NwYWNlX3Byb2J1bmtub3duMTkwNTEK
210625154056	TMRS	telescope	excellent	MjEwNjI1MTU0MDU2VE1SU3RlbGVzY29wZWV4Y2VsbGVudDI1Njg4Cg==
210625154056	TMRS	telescope	faulty	MjEwNjI1MTU0MDU2VE1SU3RlbGVzY29wZWZhdWx0eTkxMjUK
210625154056	TMRS	engine	warning	MjEwNjI1MTU0MDU2VE1SU2VuZ2luZXdhcm5pbmcxODg0OQo=
210625154056	TMRS	telescope	killed	MjEwNjI1MTU0MDU2VE1SU3RlbGVzY29wZWtpbGxlZDU0NDIK
210625154056	TMRS	spaceship	good	MjEwNjI1MTU0MDU2VE1SU3NwYWNlc2hpcGdvb2QyMjE1OQo=
210625154056	TMRS	engine	good	MjEwNjI1MTU0MDU2VE1SU2VuZ2luZWdvb2Q3MjYyCg==
210625154056	TMRS	engine	excellent	MjEwNjI1MTU0MDU2VE1SU2VuZ2luZWV4Y2VsbGVudDI1NTMzCg==
210625154056	TMRS	telescope	killed	MjEwNjI1MTU0MDU2VE1SU3RlbGVzY29wZWtpbGxlZDE4NzAzCg==
210625154056	TMRS	telescope	warning	MjEwNjI1MTU0MDU2VE1SU3RlbGVzY29wZXdhcm5pbmcyNjUwNAo=
210625154056	UNKN	unknown	unknown	unknown
210625154056	UNKN	unknown	unknown	unknown
210625154056	UNKN	unknown	unknown	unknown
210625154056	UNKN	unknown	unknown	unknown
210625154056	UNKN	unknown	unknown	unknown
210625154056	UNKN	unknown	unknown	unknown
210625154056	UNKN	unknown	unknown	unknown
210625154056	UNKN	unknown	unknown	unknown
210625154056	UNKN	unknown	unknown	unknown
210625154056	UNKN	unknown	unknown	unknown
210625154056	UNKN	unknown	unknown	unknown
210625154056	UNKN	unknown	unknown	unknown
210625154056	UNKN	unknown	unknown	unknown
210625154056	UNKN	unknown	unknown	unknown
210625154056	UNKN	unknown	unknown	unknown
210625154056	UNKN	unknown	unknown	unknown
210625154056	UNKN	unknown	unknown	unknown
210625154056	UNKN	unknown	unknown	unknown
210625154056	UNKN	unknown	unknown	unknown
