date	mission	device_type	device_status	hash
210625154211	GALXONE	spaceship	good	MjEwNjI1MTU0MjExR0FMWE9ORXNwYWNlc2hpcGdvb2QxMjMwNQo=
210625154211	GALXONE	spaceship	faulty	MjEwNjI1MTU0MjExR0FMWE9ORXNwYWNlc2hpcGZhdWx0eTE3MTQ4Cg==
210625154211	GALXONE	engine	excellent	MjEwNjI1MTU0MjExR0FMWE9ORWVuZ2luZWV4Y2VsbGVudDE3MTMK
210625154211	GALXONE	engine	warning	MjEwNjI1MTU0MjExR0FMWE9ORWVuZ2luZXdhcm5pbmcxNTYyCg==
210625154211	GALXONE	space_prob	excellent	MjEwNjI1MTU0MjExR0FMWE9ORXNwYWNlX3Byb2JleGNlbGxlbnQxMjA0Ngo=
210625154211	GALXONE	engine	warning	MjEwNjI1MTU0MjExR0FMWE9ORWVuZ2luZXdhcm5pbmcxMzQzOAo=
210625154211	GALXONE	satellite	killed	MjEwNjI1MTU0MjExR0FMWE9ORXNhdGVsbGl0ZWtpbGxlZDE3MTc3Cg==
210625154211	GALXONE	telescope	unknown	MjEwNjI1MTU0MjExR0FMWE9ORXRlbGVzY29wZXVua25vd24yOTM2NAo=
210625154211	GALXONE	telescope	warning	MjEwNjI1MTU0MjExR0FMWE9ORXRlbGVzY29wZXdhcm5pbmc2NjA0Cg==
210625154211	ORBONE	spaceship	excellent	MjEwNjI1MTU0MjExT1JCT05Fc3BhY2VzaGlwZXhjZWxsZW50NjEzNAo=
210625154211	ORBONE	engine	killed	MjEwNjI1MTU0MjExT1JCT05FZW5naW5la2lsbGVkMjQ3Mgo=
210625154211	ORBONE	engine	good	MjEwNjI1MTU0MjExT1JCT05FZW5naW5lZ29vZDEwNzIyCg==
210625154211	ORBONE	rocket	killed	MjEwNjI1MTU0MjExT1JCT05Fcm9ja2V0a2lsbGVkOTYxNQo=
210625154211	ORBONE	satellite	faulty	MjEwNjI1MTU0MjExT1JCT05Fc2F0ZWxsaXRlZmF1bHR5MTgxMjYK
210625154211	ORBONE	spaceship	warning	MjEwNjI1MTU0MjExT1JCT05Fc3BhY2VzaGlwd2FybmluZzE4NTcyCg==
210625154211	ORBONE	space_prob	warning	MjEwNjI1MTU0MjExT1JCT05Fc3BhY2VfcHJvYndhcm5pbmcxNDg1OAo=
210625154211	ORBONE	spaceship	good	MjEwNjI1MTU0MjExT1JCT05Fc3BhY2VzaGlwZ29vZDI4NzAxCg==
210625154211	ORBONE	telescope	killed	MjEwNjI1MTU0MjExT1JCT05FdGVsZXNjb3Bla2lsbGVkMzA0NjcK
210625154211	ORBONE	engine	warning	MjEwNjI1MTU0MjExT1JCT05FZW5naW5ld2FybmluZzk5NjgK
210625154211	ORBONE	engine	unknown	MjEwNjI1MTU0MjExT1JCT05FZW5naW5ldW5rbm93bjMxOTQ2Cg==
210625154211	ORBONE	telescope	excellent	MjEwNjI1MTU0MjExT1JCT05FdGVsZXNjb3BlZXhjZWxsZW50MjQxNzcK
210625154211	ORBONE	rocket	warning	MjEwNjI1MTU0MjExT1JCT05Fcm9ja2V0d2FybmluZzEwNjg2Cg==
210625154211	ORBONE	rocket	good	MjEwNjI1MTU0MjExT1JCT05Fcm9ja2V0Z29vZDE4MTAK
210625154211	ORBONE	satellite	warning	MjEwNjI1MTU0MjExT1JCT05Fc2F0ZWxsaXRld2FybmluZzIzNTkzCg==
210625154211	ORBONE	rocket	good	MjEwNjI1MTU0MjExT1JCT05Fcm9ja2V0Z29vZDQxMzEK
210625154211	ORBONE	satellite	good	MjEwNjI1MTU0MjExT1JCT05Fc2F0ZWxsaXRlZ29vZDE2MzgK
210625154211	TMRS	telescope	excellent	MjEwNjI1MTU0MjExVE1SU3RlbGVzY29wZWV4Y2VsbGVudDEyMTMzCg==
210625154211	TMRS	telescope	excellent	MjEwNjI1MTU0MjExVE1SU3RlbGVzY29wZWV4Y2VsbGVudDE1ODc3Cg==
210625154211	TMRS	engine	killed	MjEwNjI1MTU0MjExVE1SU2VuZ2luZWtpbGxlZDE2Mjg5Cg==
210625154211	TMRS	space_prob	killed	MjEwNjI1MTU0MjExVE1SU3NwYWNlX3Byb2JraWxsZWQ2NjAxCg==
210625154211	TMRS	engine	unknown	MjEwNjI1MTU0MjExVE1SU2VuZ2luZXVua25vd24xNzU1NAo=
210625154211	TMRS	space_prob	unknown	MjEwNjI1MTU0MjExVE1SU3NwYWNlX3Byb2J1bmtub3duMjIxMDEK
210625154211	TMRS	engine	unknown	MjEwNjI1MTU0MjExVE1SU2VuZ2luZXVua25vd24xNTE3OAo=
210625154211	TMRS	rocket	excellent	MjEwNjI1MTU0MjExVE1SU3JvY2tldGV4Y2VsbGVudDE2OTQyCg==
210625154211	TMRS	rocket	good	MjEwNjI1MTU0MjExVE1SU3JvY2tldGdvb2Q1NDE4Cg==
210625154211	TMRS	spaceship	faulty	MjEwNjI1MTU0MjExVE1SU3NwYWNlc2hpcGZhdWx0eTExNzI0Cg==
210625154211	TMRS	telescope	warning	MjEwNjI1MTU0MjExVE1SU3RlbGVzY29wZXdhcm5pbmcyOTU5Cg==
210625154211	TMRS	spaceship	warning	MjEwNjI1MTU0MjExVE1SU3NwYWNlc2hpcHdhcm5pbmc1MjAxCg==
210625154211	TMRS	satellite	unknown	MjEwNjI1MTU0MjExVE1SU3NhdGVsbGl0ZXVua25vd24zNzI5Cg==
210625154211	TMRS	spaceship	excellent	MjEwNjI1MTU0MjExVE1SU3NwYWNlc2hpcGV4Y2VsbGVudDQxNzcK
210625154211	TMRS	satellite	excellent	MjEwNjI1MTU0MjExVE1SU3NhdGVsbGl0ZWV4Y2VsbGVudDE5NjU1Cg==
210625154211	TMRS	rocket	killed	MjEwNjI1MTU0MjExVE1SU3JvY2tldGtpbGxlZDI5MTkxCg==
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
210625154211	UNKN	unknown	unknown	unknown
