date	mission	device_type	device_status	hash
210625154052	GALXONE	rocket	killed	MjEwNjI1MTU0MDUyR0FMWE9ORXJvY2tldGtpbGxlZDMxMzgzCg==
210625154052	GALXONE	space_prob	excellent	MjEwNjI1MTU0MDUyR0FMWE9ORXNwYWNlX3Byb2JleGNlbGxlbnQyMjIyOQo=
210625154052	GALXONE	satellite	killed	MjEwNjI1MTU0MDUyR0FMWE9ORXNhdGVsbGl0ZWtpbGxlZDE2ODM5Cg==
210625154052	GALXONE	spaceship	killed	MjEwNjI1MTU0MDUyR0FMWE9ORXNwYWNlc2hpcGtpbGxlZDIyNzM1Cg==
210625154052	GALXONE	satellite	faulty	MjEwNjI1MTU0MDUyR0FMWE9ORXNhdGVsbGl0ZWZhdWx0eTE4Njg3Cg==
210625154052	GALXONE	satellite	unknown	MjEwNjI1MTU0MDUyR0FMWE9ORXNhdGVsbGl0ZXVua25vd24xOTU0OQo=
210625154052	GALXONE	space_prob	excellent	MjEwNjI1MTU0MDUyR0FMWE9ORXNwYWNlX3Byb2JleGNlbGxlbnQxMDYyNwo=
210625154052	GALXONE	space_prob	killed	MjEwNjI1MTU0MDUyR0FMWE9ORXNwYWNlX3Byb2JraWxsZWQyNDEzMAo=
210625154052	GALXONE	spaceship	warning	MjEwNjI1MTU0MDUyR0FMWE9ORXNwYWNlc2hpcHdhcm5pbmcyMzkxMAo=
210625154052	GALXONE	engine	good	MjEwNjI1MTU0MDUyR0FMWE9ORWVuZ2luZWdvb2Q2NzIxCg==
210625154052	GALXONE	space_prob	warning	MjEwNjI1MTU0MDUyR0FMWE9ORXNwYWNlX3Byb2J3YXJuaW5nNDYxNQo=
210625154052	GALXONE	spaceship	good	MjEwNjI1MTU0MDUyR0FMWE9ORXNwYWNlc2hpcGdvb2Q2ODMyCg==
210625154052	GALXONE	satellite	killed	MjEwNjI1MTU0MDUyR0FMWE9ORXNhdGVsbGl0ZWtpbGxlZDczOTEK
210625154052	GALXONE	spaceship	excellent	MjEwNjI1MTU0MDUyR0FMWE9ORXNwYWNlc2hpcGV4Y2VsbGVudDEzNzU4Cg==
210625154052	GALXONE	spaceship	killed	MjEwNjI1MTU0MDUyR0FMWE9ORXNwYWNlc2hpcGtpbGxlZDE0OTk1Cg==
210625154052	GALXONE	space_prob	faulty	MjEwNjI1MTU0MDUyR0FMWE9ORXNwYWNlX3Byb2JmYXVsdHkyNDMwMAo=
210625154052	GALXONE	satellite	warning	MjEwNjI1MTU0MDUyR0FMWE9ORXNhdGVsbGl0ZXdhcm5pbmcxNDM2OAo=
210625154052	GALXONE	engine	killed	MjEwNjI1MTU0MDUyR0FMWE9ORWVuZ2luZWtpbGxlZDI3ODc5Cg==
210625154052	ORBONE	satellite	good	MjEwNjI1MTU0MDUyT1JCT05Fc2F0ZWxsaXRlZ29vZDMyNzIwCg==
210625154052	ORBONE	engine	warning	MjEwNjI1MTU0MDUyT1JCT05FZW5naW5ld2FybmluZzI0MjAzCg==
210625154052	ORBONE	telescope	unknown	MjEwNjI1MTU0MDUyT1JCT05FdGVsZXNjb3BldW5rbm93bjMwNjM4Cg==
210625154052	ORBONE	telescope	faulty	MjEwNjI1MTU0MDUyT1JCT05FdGVsZXNjb3BlZmF1bHR5MTMwMjcK
210625154052	ORBONE	rocket	warning	MjEwNjI1MTU0MDUyT1JCT05Fcm9ja2V0d2FybmluZzIzNzg1Cg==
210625154052	ORBONE	satellite	good	MjEwNjI1MTU0MDUyT1JCT05Fc2F0ZWxsaXRlZ29vZDc5NDcK
210625154052	ORBONE	rocket	unknown	MjEwNjI1MTU0MDUyT1JCT05Fcm9ja2V0dW5rbm93bjEzNjExCg==
210625154052	ORBONE	rocket	excellent	MjEwNjI1MTU0MDUyT1JCT05Fcm9ja2V0ZXhjZWxsZW50MTg5OAo=
210625154052	ORBONE	space_prob	good	MjEwNjI1MTU0MDUyT1JCT05Fc3BhY2VfcHJvYmdvb2QyNjY5MAo=
210625154052	ORBONE	space_prob	warning	MjEwNjI1MTU0MDUyT1JCT05Fc3BhY2VfcHJvYndhcm5pbmc4NTY4Cg==
210625154052	ORBONE	spaceship	faulty	MjEwNjI1MTU0MDUyT1JCT05Fc3BhY2VzaGlwZmF1bHR5ODkyMwo=
210625154052	ORBONE	satellite	excellent	MjEwNjI1MTU0MDUyT1JCT05Fc2F0ZWxsaXRlZXhjZWxsZW50MTUwMjUK
210625154052	ORBONE	telescope	faulty	MjEwNjI1MTU0MDUyT1JCT05FdGVsZXNjb3BlZmF1bHR5MzI2ODAK
210625154052	ORBONE	satellite	faulty	MjEwNjI1MTU0MDUyT1JCT05Fc2F0ZWxsaXRlZmF1bHR5MTE3MTEK
210625154052	ORBONE	space_prob	warning	MjEwNjI1MTU0MDUyT1JCT05Fc3BhY2VfcHJvYndhcm5pbmczMDc5Nwo=
210625154052	ORBONE	satellite	warning	MjEwNjI1MTU0MDUyT1JCT05Fc2F0ZWxsaXRld2FybmluZzIxMjEzCg==
210625154052	ORBONE	telescope	excellent	MjEwNjI1MTU0MDUyT1JCT05FdGVsZXNjb3BlZXhjZWxsZW50MTU1MzMK
210625154052	ORBONE	spaceship	excellent	MjEwNjI1MTU0MDUyT1JCT05Fc3BhY2VzaGlwZXhjZWxsZW50ODI1MAo=
210625154052	TMRS	telescope	killed	MjEwNjI1MTU0MDUyVE1SU3RlbGVzY29wZWtpbGxlZDE1NjY3Cg==
210625154052	TMRS	spaceship	warning	MjEwNjI1MTU0MDUyVE1SU3NwYWNlc2hpcHdhcm5pbmczMTAyOAo=
210625154052	TMRS	telescope	warning	MjEwNjI1MTU0MDUyVE1SU3RlbGVzY29wZXdhcm5pbmcyOTQyMQo=
210625154052	TMRS	space_prob	warning	MjEwNjI1MTU0MDUyVE1SU3NwYWNlX3Byb2J3YXJuaW5nMjIyNDMK
210625154052	TMRS	satellite	excellent	MjEwNjI1MTU0MDUyVE1SU3NhdGVsbGl0ZWV4Y2VsbGVudDUzOTMK
210625154052	TMRS	satellite	killed	MjEwNjI1MTU0MDUyVE1SU3NhdGVsbGl0ZWtpbGxlZDE1NDg3Cg==
210625154052	TMRS	satellite	unknown	MjEwNjI1MTU0MDUyVE1SU3NhdGVsbGl0ZXVua25vd241Mzk0Cg==
210625154052	TMRS	rocket	killed	MjEwNjI1MTU0MDUyVE1SU3JvY2tldGtpbGxlZDEzNzcyCg==
210625154052	TMRS	rocket	killed	MjEwNjI1MTU0MDUyVE1SU3JvY2tldGtpbGxlZDMyMTIxCg==
210625154052	TMRS	spaceship	good	MjEwNjI1MTU0MDUyVE1SU3NwYWNlc2hpcGdvb2QyMDIxNQo=
210625154052	TMRS	rocket	good	MjEwNjI1MTU0MDUyVE1SU3JvY2tldGdvb2Q2NDk4Cg==
210625154052	TMRS	satellite	unknown	MjEwNjI1MTU0MDUyVE1SU3NhdGVsbGl0ZXVua25vd24xNDg1Cg==
210625154052	TMRS	engine	warning	MjEwNjI1MTU0MDUyVE1SU2VuZ2luZXdhcm5pbmcyMTE3Mgo=
210625154052	TMRS	satellite	unknown	MjEwNjI1MTU0MDUyVE1SU3NhdGVsbGl0ZXVua25vd24zMDY4NQo=
210625154052	TMRS	telescope	excellent	MjEwNjI1MTU0MDUyVE1SU3RlbGVzY29wZWV4Y2VsbGVudDIxMjYyCg==
210625154052	TMRS	space_prob	good	MjEwNjI1MTU0MDUyVE1SU3NwYWNlX3Byb2Jnb29kMTQxNjAK
210625154052	TMRS	engine	unknown	MjEwNjI1MTU0MDUyVE1SU2VuZ2luZXVua25vd24yODMyNgo=
210625154052	TMRS	rocket	killed	MjEwNjI1MTU0MDUyVE1SU3JvY2tldGtpbGxlZDI4NTc3Cg==
210625154052	TMRS	space_prob	warning	MjEwNjI1MTU0MDUyVE1SU3NwYWNlX3Byb2J3YXJuaW5nMzIyMzYK
210625154052	TMRS	satellite	faulty	MjEwNjI1MTU0MDUyVE1SU3NhdGVsbGl0ZWZhdWx0eTMyMzc2Cg==
210625154052	TMRS	telescope	good	MjEwNjI1MTU0MDUyVE1SU3RlbGVzY29wZWdvb2QzMTUxNAo=
210625154052	TMRS	space_prob	good	MjEwNjI1MTU0MDUyVE1SU3NwYWNlX3Byb2Jnb29kMTU2MDMK
210625154052	TMRS	satellite	unknown	MjEwNjI1MTU0MDUyVE1SU3NhdGVsbGl0ZXVua25vd24xNzEyMwo=
210625154052	UNKN	unknown	unknown	unknown
210625154052	UNKN	unknown	unknown	unknown
210625154052	UNKN	unknown	unknown	unknown
210625154052	UNKN	unknown	unknown	unknown
210625154052	UNKN	unknown	unknown	unknown
210625154052	UNKN	unknown	unknown	unknown
210625154052	UNKN	unknown	unknown	unknown
210625154052	UNKN	unknown	unknown	unknown
210625154052	UNKN	unknown	unknown	unknown
210625154052	UNKN	unknown	unknown	unknown
210625154052	UNKN	unknown	unknown	unknown
210625154052	UNKN	unknown	unknown	unknown
210625154052	UNKN	unknown	unknown	unknown
210625154052	UNKN	unknown	unknown	unknown
210625154052	UNKN	unknown	unknown	unknown
210625154052	UNKN	unknown	unknown	unknown
210625154052	UNKN	unknown	unknown	unknown
210625154052	UNKN	unknown	unknown	unknown
