date	mission	device_type	device_status	hash
210625154214	CLNM	engine	warning	MjEwNjI1MTU0MjE0Q0xOTWVuZ2luZXdhcm5pbmcyODc5Nwo=
210625154214	CLNM	space_prob	killed	MjEwNjI1MTU0MjE0Q0xOTXNwYWNlX3Byb2JraWxsZWQ1Nzc5Cg==
210625154214	CLNM	telescope	excellent	MjEwNjI1MTU0MjE0Q0xOTXRlbGVzY29wZWV4Y2VsbGVudDEzMjc3Cg==
210625154214	CLNM	telescope	good	MjEwNjI1MTU0MjE0Q0xOTXRlbGVzY29wZWdvb2QxMDgzMgo=
210625154214	CLNM	space_prob	warning	MjEwNjI1MTU0MjE0Q0xOTXNwYWNlX3Byb2J3YXJuaW5nMjUyNTUK
210625154214	CLNM	engine	killed	MjEwNjI1MTU0MjE0Q0xOTWVuZ2luZWtpbGxlZDgyODgK
210625154214	CLNM	spaceship	faulty	MjEwNjI1MTU0MjE0Q0xOTXNwYWNlc2hpcGZhdWx0eTI4NzA3Cg==
210625154214	CLNM	spaceship	warning	MjEwNjI1MTU0MjE0Q0xOTXNwYWNlc2hpcHdhcm5pbmczMTAwMgo=
210625154214	CLNM	spaceship	unknown	MjEwNjI1MTU0MjE0Q0xOTXNwYWNlc2hpcHVua25vd24zMzk3Cg==
210625154214	CLNM	space_prob	excellent	MjEwNjI1MTU0MjE0Q0xOTXNwYWNlX3Byb2JleGNlbGxlbnQzODE4Cg==
210625154214	CLNM	spaceship	warning	MjEwNjI1MTU0MjE0Q0xOTXNwYWNlc2hpcHdhcm5pbmcxMjEyNwo=
210625154214	CLNM	satellite	faulty	MjEwNjI1MTU0MjE0Q0xOTXNhdGVsbGl0ZWZhdWx0eTE3ODMK
210625154214	CLNM	satellite	killed	MjEwNjI1MTU0MjE0Q0xOTXNhdGVsbGl0ZWtpbGxlZDI3OTAxCg==
210625154214	CLNM	engine	good	MjEwNjI1MTU0MjE0Q0xOTWVuZ2luZWdvb2QxNTM0Mwo=
210625154214	CLNM	telescope	good	MjEwNjI1MTU0MjE0Q0xOTXRlbGVzY29wZWdvb2Q0MDYzCg==
210625154214	CLNM	engine	excellent	MjEwNjI1MTU0MjE0Q0xOTWVuZ2luZWV4Y2VsbGVudDMxNDE2Cg==
210625154214	CLNM	telescope	unknown	MjEwNjI1MTU0MjE0Q0xOTXRlbGVzY29wZXVua25vd24zMjUwMgo=
210625154214	CLNM	satellite	good	MjEwNjI1MTU0MjE0Q0xOTXNhdGVsbGl0ZWdvb2Q2OTY2Cg==
210625154214	GALXONE	space_prob	good	MjEwNjI1MTU0MjE0R0FMWE9ORXNwYWNlX3Byb2Jnb29kODUwNwo=
210625154214	GALXONE	space_prob	faulty	MjEwNjI1MTU0MjE0R0FMWE9ORXNwYWNlX3Byb2JmYXVsdHkzMjEwNwo=
210625154214	GALXONE	rocket	warning	MjEwNjI1MTU0MjE0R0FMWE9ORXJvY2tldHdhcm5pbmcyODkwMgo=
210625154214	GALXONE	engine	faulty	MjEwNjI1MTU0MjE0R0FMWE9ORWVuZ2luZWZhdWx0eTE1MTg3Cg==
210625154214	GALXONE	engine	unknown	MjEwNjI1MTU0MjE0R0FMWE9ORWVuZ2luZXVua25vd24yODQxOQo=
210625154214	GALXONE	telescope	good	MjEwNjI1MTU0MjE0R0FMWE9ORXRlbGVzY29wZWdvb2QzNjYK
210625154214	GALXONE	spaceship	excellent	MjEwNjI1MTU0MjE0R0FMWE9ORXNwYWNlc2hpcGV4Y2VsbGVudDMxMTkyCg==
210625154214	GALXONE	space_prob	faulty	MjEwNjI1MTU0MjE0R0FMWE9ORXNwYWNlX3Byb2JmYXVsdHkyNTg4OAo=
210625154214	GALXONE	telescope	warning	MjEwNjI1MTU0MjE0R0FMWE9ORXRlbGVzY29wZXdhcm5pbmcxMDk4Ngo=
210625154214	GALXONE	satellite	warning	MjEwNjI1MTU0MjE0R0FMWE9ORXNhdGVsbGl0ZXdhcm5pbmczMjAwOAo=
210625154214	GALXONE	telescope	warning	MjEwNjI1MTU0MjE0R0FMWE9ORXRlbGVzY29wZXdhcm5pbmcyNjY1NAo=
210625154214	GALXONE	telescope	good	MjEwNjI1MTU0MjE0R0FMWE9ORXRlbGVzY29wZWdvb2Q2NTYwCg==
210625154214	GALXONE	telescope	excellent	MjEwNjI1MTU0MjE0R0FMWE9ORXRlbGVzY29wZWV4Y2VsbGVudDQyMzkK
210625154214	GALXONE	satellite	killed	MjEwNjI1MTU0MjE0R0FMWE9ORXNhdGVsbGl0ZWtpbGxlZDI5NTQwCg==
210625154214	GALXONE	space_prob	good	MjEwNjI1MTU0MjE0R0FMWE9ORXNwYWNlX3Byb2Jnb29kMTI4NzEK
210625154214	GALXONE	space_prob	excellent	MjEwNjI1MTU0MjE0R0FMWE9ORXNwYWNlX3Byb2JleGNlbGxlbnQyMTk2NQo=
210625154214	GALXONE	space_prob	good	MjEwNjI1MTU0MjE0R0FMWE9ORXNwYWNlX3Byb2Jnb29kMzE2NzYK
210625154214	GALXONE	space_prob	faulty	MjEwNjI1MTU0MjE0R0FMWE9ORXNwYWNlX3Byb2JmYXVsdHkyNDY0MQo=
210625154214	GALXONE	satellite	warning	MjEwNjI1MTU0MjE0R0FMWE9ORXNhdGVsbGl0ZXdhcm5pbmcxODczNwo=
210625154214	GALXONE	space_prob	excellent	MjEwNjI1MTU0MjE0R0FMWE9ORXNwYWNlX3Byb2JleGNlbGxlbnQxOTcxMgo=
210625154214	GALXONE	telescope	unknown	MjEwNjI1MTU0MjE0R0FMWE9ORXRlbGVzY29wZXVua25vd24yMjIzNgo=
210625154214	GALXONE	spaceship	unknown	MjEwNjI1MTU0MjE0R0FMWE9ORXNwYWNlc2hpcHVua25vd24zMDYxNwo=
210625154214	GALXONE	engine	killed	MjEwNjI1MTU0MjE0R0FMWE9ORWVuZ2luZWtpbGxlZDEyMTE4Cg==
210625154214	GALXONE	telescope	good	MjEwNjI1MTU0MjE0R0FMWE9ORXRlbGVzY29wZWdvb2QxMTQyMAo=
210625154214	GALXONE	spaceship	faulty	MjEwNjI1MTU0MjE0R0FMWE9ORXNwYWNlc2hpcGZhdWx0eTE1Mjg3Cg==
210625154214	GALXONE	spaceship	killed	MjEwNjI1MTU0MjE0R0FMWE9ORXNwYWNlc2hpcGtpbGxlZDEwNDc4Cg==
210625154214	GALXONE	engine	unknown	MjEwNjI1MTU0MjE0R0FMWE9ORWVuZ2luZXVua25vd24xNDYxMQo=
210625154214	GALXONE	rocket	good	MjEwNjI1MTU0MjE0R0FMWE9ORXJvY2tldGdvb2Q0NDA1Cg==
210625154214	GALXONE	rocket	excellent	MjEwNjI1MTU0MjE0R0FMWE9ORXJvY2tldGV4Y2VsbGVudDEyNzI3Cg==
210625154214	GALXONE	rocket	killed	MjEwNjI1MTU0MjE0R0FMWE9ORXJvY2tldGtpbGxlZDI4NjI4Cg==
210625154214	GALXONE	telescope	faulty	MjEwNjI1MTU0MjE0R0FMWE9ORXRlbGVzY29wZWZhdWx0eTEwNzc0Cg==
210625154214	ORBONE	rocket	good	MjEwNjI1MTU0MjE0T1JCT05Fcm9ja2V0Z29vZDI1MDcyCg==
210625154214	ORBONE	rocket	killed	MjEwNjI1MTU0MjE0T1JCT05Fcm9ja2V0a2lsbGVkMTY3MzEK
210625154214	ORBONE	spaceship	unknown	MjEwNjI1MTU0MjE0T1JCT05Fc3BhY2VzaGlwdW5rbm93bjI5MzM5Cg==
210625154214	ORBONE	telescope	excellent	MjEwNjI1MTU0MjE0T1JCT05FdGVsZXNjb3BlZXhjZWxsZW50Mjk1MDAK
210625154214	ORBONE	satellite	excellent	MjEwNjI1MTU0MjE0T1JCT05Fc2F0ZWxsaXRlZXhjZWxsZW50MjA1MDcK
210625154214	ORBONE	telescope	unknown	MjEwNjI1MTU0MjE0T1JCT05FdGVsZXNjb3BldW5rbm93bjE4MDYwCg==
210625154214	ORBONE	telescope	faulty	MjEwNjI1MTU0MjE0T1JCT05FdGVsZXNjb3BlZmF1bHR5MjU3NTYK
210625154214	ORBONE	satellite	killed	MjEwNjI1MTU0MjE0T1JCT05Fc2F0ZWxsaXRla2lsbGVkMjE0NzEK
210625154214	ORBONE	engine	unknown	MjEwNjI1MTU0MjE0T1JCT05FZW5naW5ldW5rbm93bjc2MjQK
210625154214	ORBONE	telescope	excellent	MjEwNjI1MTU0MjE0T1JCT05FdGVsZXNjb3BlZXhjZWxsZW50MzEyNzIK
210625154214	ORBONE	satellite	good	MjEwNjI1MTU0MjE0T1JCT05Fc2F0ZWxsaXRlZ29vZDEyODUxCg==
210625154214	ORBONE	satellite	killed	MjEwNjI1MTU0MjE0T1JCT05Fc2F0ZWxsaXRla2lsbGVkMjAwNzcK
210625154214	ORBONE	engine	faulty	MjEwNjI1MTU0MjE0T1JCT05FZW5naW5lZmF1bHR5MjA4MjcK
210625154214	ORBONE	satellite	warning	MjEwNjI1MTU0MjE0T1JCT05Fc2F0ZWxsaXRld2FybmluZzE3ODAyCg==
210625154214	ORBONE	spaceship	warning	MjEwNjI1MTU0MjE0T1JCT05Fc3BhY2VzaGlwd2FybmluZzIyOTgyCg==
210625154214	ORBONE	rocket	warning	MjEwNjI1MTU0MjE0T1JCT05Fcm9ja2V0d2FybmluZzE2NjM2Cg==
210625154214	ORBONE	space_prob	warning	MjEwNjI1MTU0MjE0T1JCT05Fc3BhY2VfcHJvYndhcm5pbmczNTEK
210625154214	ORBONE	rocket	unknown	MjEwNjI1MTU0MjE0T1JCT05Fcm9ja2V0dW5rbm93bjI1NTAzCg==
210625154214	ORBONE	satellite	excellent	MjEwNjI1MTU0MjE0T1JCT05Fc2F0ZWxsaXRlZXhjZWxsZW50Mzk0Cg==
210625154214	ORBONE	telescope	faulty	MjEwNjI1MTU0MjE0T1JCT05FdGVsZXNjb3BlZmF1bHR5MjExMDgK
210625154214	ORBONE	engine	killed	MjEwNjI1MTU0MjE0T1JCT05FZW5naW5la2lsbGVkMTYwODYK
210625154214	ORBONE	spaceship	warning	MjEwNjI1MTU0MjE0T1JCT05Fc3BhY2VzaGlwd2FybmluZzcxNzEK
210625154214	ORBONE	engine	warning	MjEwNjI1MTU0MjE0T1JCT05FZW5naW5ld2FybmluZzg2MzMK
210625154214	ORBONE	satellite	faulty	MjEwNjI1MTU0MjE0T1JCT05Fc2F0ZWxsaXRlZmF1bHR5MzU1MQo=
210625154214	ORBONE	space_prob	unknown	MjEwNjI1MTU0MjE0T1JCT05Fc3BhY2VfcHJvYnVua25vd24xMzI1OQo=
210625154214	ORBONE	engine	faulty	MjEwNjI1MTU0MjE0T1JCT05FZW5naW5lZmF1bHR5NDQyOQo=
210625154214	ORBONE	satellite	good	MjEwNjI1MTU0MjE0T1JCT05Fc2F0ZWxsaXRlZ29vZDMzMTQK
210625154214	ORBONE	rocket	excellent	MjEwNjI1MTU0MjE0T1JCT05Fcm9ja2V0ZXhjZWxsZW50MjA3Mgo=
210625154214	ORBONE	space_prob	faulty	MjEwNjI1MTU0MjE0T1JCT05Fc3BhY2VfcHJvYmZhdWx0eTE3NjIzCg==
210625154214	ORBONE	satellite	excellent	MjEwNjI1MTU0MjE0T1JCT05Fc2F0ZWxsaXRlZXhjZWxsZW50MTM5MjQK
210625154214	ORBONE	space_prob	faulty	MjEwNjI1MTU0MjE0T1JCT05Fc3BhY2VfcHJvYmZhdWx0eTE1MTU5Cg==
210625154214	ORBONE	space_prob	faulty	MjEwNjI1MTU0MjE0T1JCT05Fc3BhY2VfcHJvYmZhdWx0eTEzOTA1Cg==
210625154214	ORBONE	telescope	killed	MjEwNjI1MTU0MjE0T1JCT05FdGVsZXNjb3Bla2lsbGVkNjI1Mwo=
210625154214	ORBONE	rocket	warning	MjEwNjI1MTU0MjE0T1JCT05Fcm9ja2V0d2FybmluZzMxNjUK
210625154214	ORBONE	satellite	excellent	MjEwNjI1MTU0MjE0T1JCT05Fc2F0ZWxsaXRlZXhjZWxsZW50MjYyMDgK
210625154214	ORBONE	space_prob	killed	MjEwNjI1MTU0MjE0T1JCT05Fc3BhY2VfcHJvYmtpbGxlZDIxNDE5Cg==
210625154214	TMRS	spaceship	killed	MjEwNjI1MTU0MjE0VE1SU3NwYWNlc2hpcGtpbGxlZDQxMDQK
210625154214	TMRS	engine	good	MjEwNjI1MTU0MjE0VE1SU2VuZ2luZWdvb2QxOTE2Mwo=
210625154214	TMRS	satellite	warning	MjEwNjI1MTU0MjE0VE1SU3NhdGVsbGl0ZXdhcm5pbmczNjcyCg==
210625154214	TMRS	telescope	excellent	MjEwNjI1MTU0MjE0VE1SU3RlbGVzY29wZWV4Y2VsbGVudDE3NTA0Cg==
210625154214	TMRS	engine	good	MjEwNjI1MTU0MjE0VE1SU2VuZ2luZWdvb2Q2NjkzCg==
210625154214	TMRS	satellite	faulty	MjEwNjI1MTU0MjE0VE1SU3NhdGVsbGl0ZWZhdWx0eTI5NzczCg==
210625154214	TMRS	spaceship	excellent	MjEwNjI1MTU0MjE0VE1SU3NwYWNlc2hpcGV4Y2VsbGVudDE0OTI5Cg==
210625154214	TMRS	space_prob	killed	MjEwNjI1MTU0MjE0VE1SU3NwYWNlX3Byb2JraWxsZWQxMTMxMAo=
210625154214	TMRS	spaceship	good	MjEwNjI1MTU0MjE0VE1SU3NwYWNlc2hpcGdvb2QxNzk5Nwo=
210625154214	TMRS	rocket	faulty	MjEwNjI1MTU0MjE0VE1SU3JvY2tldGZhdWx0eTYwNzAK
210625154214	TMRS	engine	killed	MjEwNjI1MTU0MjE0VE1SU2VuZ2luZWtpbGxlZDE1MDk1Cg==
210625154214	TMRS	spaceship	unknown	MjEwNjI1MTU0MjE0VE1SU3NwYWNlc2hpcHVua25vd243NDUxCg==
210625154214	TMRS	satellite	excellent	MjEwNjI1MTU0MjE0VE1SU3NhdGVsbGl0ZWV4Y2VsbGVudDI5MTgK
210625154214	TMRS	satellite	good	MjEwNjI1MTU0MjE0VE1SU3NhdGVsbGl0ZWdvb2Q4NjMzCg==
210625154214	TMRS	spaceship	faulty	MjEwNjI1MTU0MjE0VE1SU3NwYWNlc2hpcGZhdWx0eTIyOTQxCg==
210625154214	TMRS	rocket	good	MjEwNjI1MTU0MjE0VE1SU3JvY2tldGdvb2QyMTI1Cg==
210625154214	TMRS	spaceship	excellent	MjEwNjI1MTU0MjE0VE1SU3NwYWNlc2hpcGV4Y2VsbGVudDE0NDAK
210625154214	TMRS	spaceship	killed	MjEwNjI1MTU0MjE0VE1SU3NwYWNlc2hpcGtpbGxlZDE1ODkK
210625154214	TMRS	engine	warning	MjEwNjI1MTU0MjE0VE1SU2VuZ2luZXdhcm5pbmcxNjk2Cg==
210625154214	TMRS	space_prob	unknown	MjEwNjI1MTU0MjE0VE1SU3NwYWNlX3Byb2J1bmtub3duMjk2OQo=
210625154214	TMRS	satellite	warning	MjEwNjI1MTU0MjE0VE1SU3NhdGVsbGl0ZXdhcm5pbmcyMjM4OAo=
210625154214	TMRS	satellite	unknown	MjEwNjI1MTU0MjE0VE1SU3NhdGVsbGl0ZXVua25vd242ODY1Cg==
210625154214	TMRS	engine	unknown	MjEwNjI1MTU0MjE0VE1SU2VuZ2luZXVua25vd24xMjkwMAo=
210625154214	TMRS	satellite	warning	MjEwNjI1MTU0MjE0VE1SU3NhdGVsbGl0ZXdhcm5pbmcyNTcwNQo=
210625154214	TMRS	telescope	unknown	MjEwNjI1MTU0MjE0VE1SU3RlbGVzY29wZXVua25vd241NzcxCg==
210625154214	TMRS	engine	faulty	MjEwNjI1MTU0MjE0VE1SU2VuZ2luZWZhdWx0eTMwODUwCg==
210625154214	TMRS	engine	unknown	MjEwNjI1MTU0MjE0VE1SU2VuZ2luZXVua25vd24yNDczMgo=
210625154214	TMRS	satellite	faulty	MjEwNjI1MTU0MjE0VE1SU3NhdGVsbGl0ZWZhdWx0eTIyOTY0Cg==
210625154214	TMRS	spaceship	unknown	MjEwNjI1MTU0MjE0VE1SU3NwYWNlc2hpcHVua25vd245MTQ2Cg==
210625154214	TMRS	spaceship	excellent	MjEwNjI1MTU0MjE0VE1SU3NwYWNlc2hpcGV4Y2VsbGVudDI3MDgxCg==
210625154214	TMRS	spaceship	unknown	MjEwNjI1MTU0MjE0VE1SU3NwYWNlc2hpcHVua25vd243NzQ5Cg==
210625154214	TMRS	spaceship	killed	MjEwNjI1MTU0MjE0VE1SU3NwYWNlc2hpcGtpbGxlZDI0MTczCg==
210625154214	TMRS	rocket	excellent	MjEwNjI1MTU0MjE0VE1SU3JvY2tldGV4Y2VsbGVudDI0NzQ5Cg==
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
210625154214	UNKN	unknown	unknown	unknown
