date	mission	device_type	device_status	hash
210625154048	GALXONE	space_prob	warning	MjEwNjI1MTU0MDQ4R0FMWE9ORXNwYWNlX3Byb2J3YXJuaW5nMjQ4MjQK
210625154048	GALXONE	satellite	excellent	MjEwNjI1MTU0MDQ4R0FMWE9ORXNhdGVsbGl0ZWV4Y2VsbGVudDE0MjYxCg==
210625154048	GALXONE	spaceship	killed	MjEwNjI1MTU0MDQ4R0FMWE9ORXNwYWNlc2hpcGtpbGxlZDI5MAo=
210625154048	GALXONE	telescope	unknown	MjEwNjI1MTU0MDQ4R0FMWE9ORXRlbGVzY29wZXVua25vd24zMjE0OQo=
210625154048	GALXONE	rocket	warning	MjEwNjI1MTU0MDQ4R0FMWE9ORXJvY2tldHdhcm5pbmcxMDY0MAo=
210625154048	GALXONE	telescope	warning	MjEwNjI1MTU0MDQ4R0FMWE9ORXRlbGVzY29wZXdhcm5pbmc4Mjc4Cg==
210625154048	GALXONE	telescope	unknown	MjEwNjI1MTU0MDQ4R0FMWE9ORXRlbGVzY29wZXVua25vd24xODI0Mgo=
210625154048	GALXONE	spaceship	good	MjEwNjI1MTU0MDQ4R0FMWE9ORXNwYWNlc2hpcGdvb2QxMjAK
210625154048	GALXONE	spaceship	killed	MjEwNjI1MTU0MDQ4R0FMWE9ORXNwYWNlc2hpcGtpbGxlZDMyNTQ1Cg==
210625154048	GALXONE	engine	killed	MjEwNjI1MTU0MDQ4R0FMWE9ORWVuZ2luZWtpbGxlZDU3NDIK
210625154048	GALXONE	engine	warning	MjEwNjI1MTU0MDQ4R0FMWE9ORWVuZ2luZXdhcm5pbmczMTk0OAo=
210625154048	GALXONE	space_prob	faulty	MjEwNjI1MTU0MDQ4R0FMWE9ORXNwYWNlX3Byb2JmYXVsdHk3NTExCg==
210625154048	ORBONE	telescope	good	MjEwNjI1MTU0MDQ4T1JCT05FdGVsZXNjb3BlZ29vZDE5MDg5Cg==
210625154048	ORBONE	satellite	unknown	MjEwNjI1MTU0MDQ4T1JCT05Fc2F0ZWxsaXRldW5rbm93bjE0MTU5Cg==
210625154048	ORBONE	engine	good	MjEwNjI1MTU0MDQ4T1JCT05FZW5naW5lZ29vZDE1ODQ2Cg==
210625154048	ORBONE	telescope	faulty	MjEwNjI1MTU0MDQ4T1JCT05FdGVsZXNjb3BlZmF1bHR5MTU1NTkK
210625154048	ORBONE	engine	good	MjEwNjI1MTU0MDQ4T1JCT05FZW5naW5lZ29vZDEwMTE4Cg==
210625154048	ORBONE	satellite	warning	MjEwNjI1MTU0MDQ4T1JCT05Fc2F0ZWxsaXRld2FybmluZzY5MDUK
210625154048	ORBONE	engine	excellent	MjEwNjI1MTU0MDQ4T1JCT05FZW5naW5lZXhjZWxsZW50Mjg1ODIK
210625154048	ORBONE	engine	faulty	MjEwNjI1MTU0MDQ4T1JCT05FZW5naW5lZmF1bHR5MTU4MjgK
210625154048	ORBONE	satellite	faulty	MjEwNjI1MTU0MDQ4T1JCT05Fc2F0ZWxsaXRlZmF1bHR5NDEyMQo=
210625154048	ORBONE	spaceship	warning	MjEwNjI1MTU0MDQ4T1JCT05Fc3BhY2VzaGlwd2FybmluZzMyMzUyCg==
210625154048	ORBONE	spaceship	unknown	MjEwNjI1MTU0MDQ4T1JCT05Fc3BhY2VzaGlwdW5rbm93bjIyMDYyCg==
210625154048	ORBONE	telescope	warning	MjEwNjI1MTU0MDQ4T1JCT05FdGVsZXNjb3Bld2FybmluZzg2Nwo=
210625154048	ORBONE	engine	warning	MjEwNjI1MTU0MDQ4T1JCT05FZW5naW5ld2FybmluZzE5NTEzCg==
210625154048	ORBONE	spaceship	warning	MjEwNjI1MTU0MDQ4T1JCT05Fc3BhY2VzaGlwd2FybmluZzcwMgo=
210625154048	ORBONE	spaceship	unknown	MjEwNjI1MTU0MDQ4T1JCT05Fc3BhY2VzaGlwdW5rbm93bjIxNTcxCg==
210625154048	ORBONE	satellite	excellent	MjEwNjI1MTU0MDQ4T1JCT05Fc2F0ZWxsaXRlZXhjZWxsZW50MzIwNDUK
210625154048	ORBONE	engine	unknown	MjEwNjI1MTU0MDQ4T1JCT05FZW5naW5ldW5rbm93bjYyMDEK
210625154048	ORBONE	engine	excellent	MjEwNjI1MTU0MDQ4T1JCT05FZW5naW5lZXhjZWxsZW50MzEwNzYK
210625154048	ORBONE	satellite	faulty	MjEwNjI1MTU0MDQ4T1JCT05Fc2F0ZWxsaXRlZmF1bHR5MTg4NTgK
210625154048	ORBONE	space_prob	good	MjEwNjI1MTU0MDQ4T1JCT05Fc3BhY2VfcHJvYmdvb2Q5MDU1Cg==
210625154048	ORBONE	satellite	killed	MjEwNjI1MTU0MDQ4T1JCT05Fc2F0ZWxsaXRla2lsbGVkODgxCg==
210625154048	ORBONE	satellite	killed	MjEwNjI1MTU0MDQ4T1JCT05Fc2F0ZWxsaXRla2lsbGVkMjMwODUK
210625154048	ORBONE	engine	warning	MjEwNjI1MTU0MDQ4T1JCT05FZW5naW5ld2FybmluZzE2MDM3Cg==
210625154048	ORBONE	satellite	excellent	MjEwNjI1MTU0MDQ4T1JCT05Fc2F0ZWxsaXRlZXhjZWxsZW50MTI2MDUK
210625154048	ORBONE	spaceship	faulty	MjEwNjI1MTU0MDQ4T1JCT05Fc3BhY2VzaGlwZmF1bHR5OTU2NAo=
210625154048	ORBONE	spaceship	excellent	MjEwNjI1MTU0MDQ4T1JCT05Fc3BhY2VzaGlwZXhjZWxsZW50MjIyNzAK
210625154048	ORBONE	engine	good	MjEwNjI1MTU0MDQ4T1JCT05FZW5naW5lZ29vZDE1NDg0Cg==
210625154048	ORBONE	telescope	unknown	MjEwNjI1MTU0MDQ4T1JCT05FdGVsZXNjb3BldW5rbm93bjMzNzIK
210625154048	ORBONE	satellite	good	MjEwNjI1MTU0MDQ4T1JCT05Fc2F0ZWxsaXRlZ29vZDEwNjMK
210625154048	ORBONE	rocket	excellent	MjEwNjI1MTU0MDQ4T1JCT05Fcm9ja2V0ZXhjZWxsZW50MzY1OQo=
210625154048	ORBONE	satellite	unknown	MjEwNjI1MTU0MDQ4T1JCT05Fc2F0ZWxsaXRldW5rbm93bjgzMzgK
210625154048	ORBONE	telescope	good	MjEwNjI1MTU0MDQ4T1JCT05FdGVsZXNjb3BlZ29vZDE4Mjg4Cg==
210625154048	ORBONE	rocket	good	MjEwNjI1MTU0MDQ4T1JCT05Fcm9ja2V0Z29vZDE1MjgzCg==
210625154048	ORBONE	engine	faulty	MjEwNjI1MTU0MDQ4T1JCT05FZW5naW5lZmF1bHR5MzA3MjgK
210625154048	ORBONE	satellite	good	MjEwNjI1MTU0MDQ4T1JCT05Fc2F0ZWxsaXRlZ29vZDI5OTM4Cg==
210625154048	ORBONE	engine	faulty	MjEwNjI1MTU0MDQ4T1JCT05FZW5naW5lZmF1bHR5MzAzOTMK
210625154048	TMRS	space_prob	excellent	MjEwNjI1MTU0MDQ4VE1SU3NwYWNlX3Byb2JleGNlbGxlbnQxMjgzMgo=
210625154048	TMRS	engine	killed	MjEwNjI1MTU0MDQ4VE1SU2VuZ2luZWtpbGxlZDkwMjcK
210625154048	TMRS	rocket	unknown	MjEwNjI1MTU0MDQ4VE1SU3JvY2tldHVua25vd24xNzk5NAo=
210625154048	TMRS	space_prob	excellent	MjEwNjI1MTU0MDQ4VE1SU3NwYWNlX3Byb2JleGNlbGxlbnQxNzcyNwo=
210625154048	TMRS	space_prob	excellent	MjEwNjI1MTU0MDQ4VE1SU3NwYWNlX3Byb2JleGNlbGxlbnQzOTM0Cg==
210625154048	TMRS	space_prob	unknown	MjEwNjI1MTU0MDQ4VE1SU3NwYWNlX3Byb2J1bmtub3duMTUyMjYK
210625154048	TMRS	engine	unknown	MjEwNjI1MTU0MDQ4VE1SU2VuZ2luZXVua25vd24yMzM2OQo=
210625154048	TMRS	spaceship	good	MjEwNjI1MTU0MDQ4VE1SU3NwYWNlc2hpcGdvb2QxMjQzNQo=
210625154048	TMRS	space_prob	warning	MjEwNjI1MTU0MDQ4VE1SU3NwYWNlX3Byb2J3YXJuaW5nMTc0NTEK
210625154048	TMRS	space_prob	unknown	MjEwNjI1MTU0MDQ4VE1SU3NwYWNlX3Byb2J1bmtub3duMTcyNTEK
210625154048	TMRS	telescope	good	MjEwNjI1MTU0MDQ4VE1SU3RlbGVzY29wZWdvb2QxNTA5MQo=
210625154048	TMRS	spaceship	faulty	MjEwNjI1MTU0MDQ4VE1SU3NwYWNlc2hpcGZhdWx0eTk2NzYK
210625154048	TMRS	space_prob	unknown	MjEwNjI1MTU0MDQ4VE1SU3NwYWNlX3Byb2J1bmtub3duMjE2MjIK
210625154048	TMRS	rocket	warning	MjEwNjI1MTU0MDQ4VE1SU3JvY2tldHdhcm5pbmc2MjE3Cg==
210625154048	TMRS	spaceship	killed	MjEwNjI1MTU0MDQ4VE1SU3NwYWNlc2hpcGtpbGxlZDI3Nzk5Cg==
210625154048	TMRS	spaceship	good	MjEwNjI1MTU0MDQ4VE1SU3NwYWNlc2hpcGdvb2QyMjAwMAo=
210625154048	TMRS	rocket	unknown	MjEwNjI1MTU0MDQ4VE1SU3JvY2tldHVua25vd24xMDExNAo=
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
210625154048	UNKN	unknown	unknown	unknown
