date	mission	device_type	device_status	hash
210625154059	CLNM	space_prob	unknown	MjEwNjI1MTU0MDU5Q0xOTXNwYWNlX3Byb2J1bmtub3duNTg0Cg==
210625154059	CLNM	rocket	excellent	MjEwNjI1MTU0MDU5Q0xOTXJvY2tldGV4Y2VsbGVudDMxNTQ5Cg==
210625154059	CLNM	telescope	faulty	MjEwNjI1MTU0MDU5Q0xOTXRlbGVzY29wZWZhdWx0eTEwNjcwCg==
210625154059	CLNM	satellite	good	MjEwNjI1MTU0MDU5Q0xOTXNhdGVsbGl0ZWdvb2QyNTY2OQo=
210625154059	CLNM	engine	killed	MjEwNjI1MTU0MDU5Q0xOTWVuZ2luZWtpbGxlZDczMTAK
210625154059	CLNM	telescope	warning	MjEwNjI1MTU0MDU5Q0xOTXRlbGVzY29wZXdhcm5pbmczNDE2Cg==
210625154059	CLNM	engine	excellent	MjEwNjI1MTU0MDU5Q0xOTWVuZ2luZWV4Y2VsbGVudDQ5MzYK
210625154059	CLNM	satellite	excellent	MjEwNjI1MTU0MDU5Q0xOTXNhdGVsbGl0ZWV4Y2VsbGVudDE5MjM5Cg==
210625154059	CLNM	telescope	excellent	MjEwNjI1MTU0MDU5Q0xOTXRlbGVzY29wZWV4Y2VsbGVudDI3MjE1Cg==
210625154059	CLNM	rocket	unknown	MjEwNjI1MTU0MDU5Q0xOTXJvY2tldHVua25vd24yOTQ3Ngo=
210625154059	GALXONE	telescope	unknown	MjEwNjI1MTU0MDU5R0FMWE9ORXRlbGVzY29wZXVua25vd24yMjQ5MAo=
210625154059	GALXONE	telescope	excellent	MjEwNjI1MTU0MDU5R0FMWE9ORXRlbGVzY29wZWV4Y2VsbGVudDMxNTMzCg==
210625154059	GALXONE	engine	excellent	MjEwNjI1MTU0MDU5R0FMWE9ORWVuZ2luZWV4Y2VsbGVudDE3ODcyCg==
210625154059	GALXONE	rocket	faulty	MjEwNjI1MTU0MDU5R0FMWE9ORXJvY2tldGZhdWx0eTc3OTIK
210625154059	GALXONE	rocket	killed	MjEwNjI1MTU0MDU5R0FMWE9ORXJvY2tldGtpbGxlZDExNDMyCg==
210625154059	GALXONE	telescope	excellent	MjEwNjI1MTU0MDU5R0FMWE9ORXRlbGVzY29wZWV4Y2VsbGVudDgwNDEK
210625154059	GALXONE	spaceship	faulty	MjEwNjI1MTU0MDU5R0FMWE9ORXNwYWNlc2hpcGZhdWx0eTUxNjkK
210625154059	GALXONE	rocket	warning	MjEwNjI1MTU0MDU5R0FMWE9ORXJvY2tldHdhcm5pbmc4OTYwCg==
210625154059	GALXONE	space_prob	warning	MjEwNjI1MTU0MDU5R0FMWE9ORXNwYWNlX3Byb2J3YXJuaW5nMzE2NDgK
210625154059	GALXONE	rocket	excellent	MjEwNjI1MTU0MDU5R0FMWE9ORXJvY2tldGV4Y2VsbGVudDExOTEwCg==
210625154059	GALXONE	rocket	faulty	MjEwNjI1MTU0MDU5R0FMWE9ORXJvY2tldGZhdWx0eTcyNzcK
210625154059	GALXONE	engine	killed	MjEwNjI1MTU0MDU5R0FMWE9ORWVuZ2luZWtpbGxlZDIyNjYK
210625154059	GALXONE	rocket	warning	MjEwNjI1MTU0MDU5R0FMWE9ORXJvY2tldHdhcm5pbmcxMjEyMQo=
210625154059	GALXONE	satellite	good	MjEwNjI1MTU0MDU5R0FMWE9ORXNhdGVsbGl0ZWdvb2QyOTczNgo=
210625154059	GALXONE	telescope	warning	MjEwNjI1MTU0MDU5R0FMWE9ORXRlbGVzY29wZXdhcm5pbmcxOTA2NAo=
210625154059	GALXONE	satellite	faulty	MjEwNjI1MTU0MDU5R0FMWE9ORXNhdGVsbGl0ZWZhdWx0eTI3NTczCg==
210625154059	GALXONE	satellite	faulty	MjEwNjI1MTU0MDU5R0FMWE9ORXNhdGVsbGl0ZWZhdWx0eTE4ODI5Cg==
210625154059	GALXONE	space_prob	faulty	MjEwNjI1MTU0MDU5R0FMWE9ORXNwYWNlX3Byb2JmYXVsdHk3NzgK
210625154059	GALXONE	spaceship	warning	MjEwNjI1MTU0MDU5R0FMWE9ORXNwYWNlc2hpcHdhcm5pbmcxMzk4MAo=
210625154059	GALXONE	spaceship	killed	MjEwNjI1MTU0MDU5R0FMWE9ORXNwYWNlc2hpcGtpbGxlZDMyNjIK
210625154059	GALXONE	telescope	excellent	MjEwNjI1MTU0MDU5R0FMWE9ORXRlbGVzY29wZWV4Y2VsbGVudDI2MjYzCg==
210625154059	GALXONE	spaceship	warning	MjEwNjI1MTU0MDU5R0FMWE9ORXNwYWNlc2hpcHdhcm5pbmc4MDE0Cg==
210625154059	GALXONE	satellite	faulty	MjEwNjI1MTU0MDU5R0FMWE9ORXNhdGVsbGl0ZWZhdWx0eTMwOTk2Cg==
210625154059	GALXONE	spaceship	excellent	MjEwNjI1MTU0MDU5R0FMWE9ORXNwYWNlc2hpcGV4Y2VsbGVudDE1NDk0Cg==
210625154059	GALXONE	engine	unknown	MjEwNjI1MTU0MDU5R0FMWE9ORWVuZ2luZXVua25vd24xODQ0OQo=
210625154059	GALXONE	telescope	faulty	MjEwNjI1MTU0MDU5R0FMWE9ORXRlbGVzY29wZWZhdWx0eTE3MDY4Cg==
210625154059	GALXONE	space_prob	good	MjEwNjI1MTU0MDU5R0FMWE9ORXNwYWNlX3Byb2Jnb29kMTg3NzIK
210625154059	GALXONE	telescope	warning	MjEwNjI1MTU0MDU5R0FMWE9ORXRlbGVzY29wZXdhcm5pbmczMDc5NQo=
210625154059	GALXONE	space_prob	unknown	MjEwNjI1MTU0MDU5R0FMWE9ORXNwYWNlX3Byb2J1bmtub3duMjA1MDkK
210625154059	GALXONE	engine	unknown	MjEwNjI1MTU0MDU5R0FMWE9ORWVuZ2luZXVua25vd24zMTA3Ngo=
210625154059	GALXONE	telescope	excellent	MjEwNjI1MTU0MDU5R0FMWE9ORXRlbGVzY29wZWV4Y2VsbGVudDIxMDk2Cg==
210625154059	GALXONE	satellite	excellent	MjEwNjI1MTU0MDU5R0FMWE9ORXNhdGVsbGl0ZWV4Y2VsbGVudDE2ODk1Cg==
210625154059	GALXONE	engine	excellent	MjEwNjI1MTU0MDU5R0FMWE9ORWVuZ2luZWV4Y2VsbGVudDE4MDQ4Cg==
210625154059	GALXONE	space_prob	faulty	MjEwNjI1MTU0MDU5R0FMWE9ORXNwYWNlX3Byb2JmYXVsdHkzMTgyNwo=
210625154059	GALXONE	satellite	excellent	MjEwNjI1MTU0MDU5R0FMWE9ORXNhdGVsbGl0ZWV4Y2VsbGVudDgzNjQK
210625154059	GALXONE	telescope	killed	MjEwNjI1MTU0MDU5R0FMWE9ORXRlbGVzY29wZWtpbGxlZDMyNDk1Cg==
210625154059	GALXONE	spaceship	unknown	MjEwNjI1MTU0MDU5R0FMWE9ORXNwYWNlc2hpcHVua25vd24xNTkwNAo=
210625154059	GALXONE	engine	killed	MjEwNjI1MTU0MDU5R0FMWE9ORWVuZ2luZWtpbGxlZDQ3NTkK
210625154059	GALXONE	satellite	killed	MjEwNjI1MTU0MDU5R0FMWE9ORXNhdGVsbGl0ZWtpbGxlZDI4NTE0Cg==
210625154059	ORBONE	rocket	good	MjEwNjI1MTU0MDU5T1JCT05Fcm9ja2V0Z29vZDEwMjQzCg==
210625154059	ORBONE	engine	good	MjEwNjI1MTU0MDU5T1JCT05FZW5naW5lZ29vZDg0NTIK
210625154059	ORBONE	space_prob	good	MjEwNjI1MTU0MDU5T1JCT05Fc3BhY2VfcHJvYmdvb2QxMDIxOAo=
210625154059	ORBONE	satellite	faulty	MjEwNjI1MTU0MDU5T1JCT05Fc2F0ZWxsaXRlZmF1bHR5MzA5NjkK
210625154059	ORBONE	spaceship	unknown	MjEwNjI1MTU0MDU5T1JCT05Fc3BhY2VzaGlwdW5rbm93bjI4MTEzCg==
210625154059	ORBONE	space_prob	unknown	MjEwNjI1MTU0MDU5T1JCT05Fc3BhY2VfcHJvYnVua25vd24yMTkK
210625154059	ORBONE	space_prob	excellent	MjEwNjI1MTU0MDU5T1JCT05Fc3BhY2VfcHJvYmV4Y2VsbGVudDIyNDA2Cg==
210625154059	ORBONE	rocket	excellent	MjEwNjI1MTU0MDU5T1JCT05Fcm9ja2V0ZXhjZWxsZW50MjI1NzIK
210625154059	ORBONE	space_prob	faulty	MjEwNjI1MTU0MDU5T1JCT05Fc3BhY2VfcHJvYmZhdWx0eTE2NDczCg==
210625154059	ORBONE	space_prob	unknown	MjEwNjI1MTU0MDU5T1JCT05Fc3BhY2VfcHJvYnVua25vd24zMDcwCg==
210625154059	ORBONE	rocket	unknown	MjEwNjI1MTU0MDU5T1JCT05Fcm9ja2V0dW5rbm93bjE1ODQxCg==
210625154059	ORBONE	satellite	warning	MjEwNjI1MTU0MDU5T1JCT05Fc2F0ZWxsaXRld2FybmluZzIxNDI4Cg==
210625154059	ORBONE	spaceship	faulty	MjEwNjI1MTU0MDU5T1JCT05Fc3BhY2VzaGlwZmF1bHR5NjQ1NQo=
210625154059	ORBONE	space_prob	excellent	MjEwNjI1MTU0MDU5T1JCT05Fc3BhY2VfcHJvYmV4Y2VsbGVudDQ4OTIK
210625154059	ORBONE	satellite	killed	MjEwNjI1MTU0MDU5T1JCT05Fc2F0ZWxsaXRla2lsbGVkMzQ0MQo=
210625154059	ORBONE	satellite	killed	MjEwNjI1MTU0MDU5T1JCT05Fc2F0ZWxsaXRla2lsbGVkMjI2OTQK
210625154059	ORBONE	satellite	unknown	MjEwNjI1MTU0MDU5T1JCT05Fc2F0ZWxsaXRldW5rbm93bjE3MjMwCg==
210625154059	ORBONE	engine	killed	MjEwNjI1MTU0MDU5T1JCT05FZW5naW5la2lsbGVkMTE0NjMK
210625154059	ORBONE	space_prob	unknown	MjEwNjI1MTU0MDU5T1JCT05Fc3BhY2VfcHJvYnVua25vd24xMDg0NQo=
210625154059	ORBONE	space_prob	excellent	MjEwNjI1MTU0MDU5T1JCT05Fc3BhY2VfcHJvYmV4Y2VsbGVudDIzODYyCg==
210625154059	ORBONE	spaceship	warning	MjEwNjI1MTU0MDU5T1JCT05Fc3BhY2VzaGlwd2FybmluZzY5MDcK
210625154059	ORBONE	rocket	excellent	MjEwNjI1MTU0MDU5T1JCT05Fcm9ja2V0ZXhjZWxsZW50MjEyMQo=
210625154059	ORBONE	rocket	warning	MjEwNjI1MTU0MDU5T1JCT05Fcm9ja2V0d2FybmluZzEzNDIxCg==
210625154059	ORBONE	space_prob	killed	MjEwNjI1MTU0MDU5T1JCT05Fc3BhY2VfcHJvYmtpbGxlZDIyODE5Cg==
210625154059	ORBONE	satellite	good	MjEwNjI1MTU0MDU5T1JCT05Fc2F0ZWxsaXRlZ29vZDkwNDUK
210625154059	ORBONE	spaceship	excellent	MjEwNjI1MTU0MDU5T1JCT05Fc3BhY2VzaGlwZXhjZWxsZW50MTkzNzQK
210625154059	ORBONE	satellite	good	MjEwNjI1MTU0MDU5T1JCT05Fc2F0ZWxsaXRlZ29vZDY3MjMK
210625154059	ORBONE	rocket	excellent	MjEwNjI1MTU0MDU5T1JCT05Fcm9ja2V0ZXhjZWxsZW50NDcyNQo=
210625154059	ORBONE	satellite	good	MjEwNjI1MTU0MDU5T1JCT05Fc2F0ZWxsaXRlZ29vZDIwMzk3Cg==
210625154059	ORBONE	satellite	warning	MjEwNjI1MTU0MDU5T1JCT05Fc2F0ZWxsaXRld2FybmluZzIxODA5Cg==
210625154059	ORBONE	engine	excellent	MjEwNjI1MTU0MDU5T1JCT05FZW5naW5lZXhjZWxsZW50MjY3MjUK
210625154059	ORBONE	satellite	good	MjEwNjI1MTU0MDU5T1JCT05Fc2F0ZWxsaXRlZ29vZDI2ODk2Cg==
210625154059	ORBONE	rocket	warning	MjEwNjI1MTU0MDU5T1JCT05Fcm9ja2V0d2FybmluZzQ3MAo=
210625154059	ORBONE	space_prob	faulty	MjEwNjI1MTU0MDU5T1JCT05Fc3BhY2VfcHJvYmZhdWx0eTMwMzYzCg==
210625154059	ORBONE	rocket	faulty	MjEwNjI1MTU0MDU5T1JCT05Fcm9ja2V0ZmF1bHR5MTU3NTYK
210625154059	ORBONE	telescope	warning	MjEwNjI1MTU0MDU5T1JCT05FdGVsZXNjb3Bld2FybmluZzMxNzc2Cg==
210625154059	ORBONE	spaceship	killed	MjEwNjI1MTU0MDU5T1JCT05Fc3BhY2VzaGlwa2lsbGVkMTI3NDEK
210625154059	ORBONE	telescope	good	MjEwNjI1MTU0MDU5T1JCT05FdGVsZXNjb3BlZ29vZDEwOTE3Cg==
210625154059	ORBONE	engine	faulty	MjEwNjI1MTU0MDU5T1JCT05FZW5naW5lZmF1bHR5MTM5NTAK
210625154059	ORBONE	telescope	faulty	MjEwNjI1MTU0MDU5T1JCT05FdGVsZXNjb3BlZmF1bHR5MTYyNDgK
210625154059	ORBONE	telescope	good	MjEwNjI1MTU0MDU5T1JCT05FdGVsZXNjb3BlZ29vZDE2NTA3Cg==
210625154059	ORBONE	space_prob	warning	MjEwNjI1MTU0MDU5T1JCT05Fc3BhY2VfcHJvYndhcm5pbmc2OTgyCg==
210625154059	ORBONE	space_prob	warning	MjEwNjI1MTU0MDU5T1JCT05Fc3BhY2VfcHJvYndhcm5pbmc1OTA5Cg==
210625154059	TMRS	rocket	faulty	MjEwNjI1MTU0MDU5VE1SU3JvY2tldGZhdWx0eTMxNzgxCg==
210625154059	TMRS	spaceship	faulty	MjEwNjI1MTU0MDU5VE1SU3NwYWNlc2hpcGZhdWx0eTIzMzY4Cg==
210625154059	TMRS	space_prob	unknown	MjEwNjI1MTU0MDU5VE1SU3NwYWNlX3Byb2J1bmtub3duMjY0NzkK
210625154059	TMRS	space_prob	faulty	MjEwNjI1MTU0MDU5VE1SU3NwYWNlX3Byb2JmYXVsdHkxNzk3MQo=
210625154059	TMRS	rocket	good	MjEwNjI1MTU0MDU5VE1SU3JvY2tldGdvb2QxOTE1OAo=
210625154059	TMRS	telescope	good	MjEwNjI1MTU0MDU5VE1SU3RlbGVzY29wZWdvb2QxODUwMAo=
210625154059	TMRS	rocket	good	MjEwNjI1MTU0MDU5VE1SU3JvY2tldGdvb2QyNDcyNgo=
210625154059	TMRS	engine	unknown	MjEwNjI1MTU0MDU5VE1SU2VuZ2luZXVua25vd240MzUwCg==
210625154059	TMRS	rocket	killed	MjEwNjI1MTU0MDU5VE1SU3JvY2tldGtpbGxlZDkzMTUK
210625154059	TMRS	satellite	good	MjEwNjI1MTU0MDU5VE1SU3NhdGVsbGl0ZWdvb2Q3MTAyCg==
210625154059	TMRS	spaceship	warning	MjEwNjI1MTU0MDU5VE1SU3NwYWNlc2hpcHdhcm5pbmczMTI0MQo=
210625154059	TMRS	satellite	killed	MjEwNjI1MTU0MDU5VE1SU3NhdGVsbGl0ZWtpbGxlZDE0NjEK
210625154059	TMRS	spaceship	unknown	MjEwNjI1MTU0MDU5VE1SU3NwYWNlc2hpcHVua25vd24yODE0Cg==
210625154059	TMRS	engine	faulty	MjEwNjI1MTU0MDU5VE1SU2VuZ2luZWZhdWx0eTI2OTQ5Cg==
210625154059	TMRS	satellite	unknown	MjEwNjI1MTU0MDU5VE1SU3NhdGVsbGl0ZXVua25vd241ODYyCg==
210625154059	TMRS	telescope	unknown	MjEwNjI1MTU0MDU5VE1SU3RlbGVzY29wZXVua25vd24yMjg2Mwo=
210625154059	TMRS	telescope	good	MjEwNjI1MTU0MDU5VE1SU3RlbGVzY29wZWdvb2QyMTE4Cg==
210625154059	TMRS	engine	excellent	MjEwNjI1MTU0MDU5VE1SU2VuZ2luZWV4Y2VsbGVudDI5MDY5Cg==
210625154059	TMRS	spaceship	faulty	MjEwNjI1MTU0MDU5VE1SU3NwYWNlc2hpcGZhdWx0eTczODEK
210625154059	TMRS	telescope	faulty	MjEwNjI1MTU0MDU5VE1SU3RlbGVzY29wZWZhdWx0eTc1NDUK
210625154059	TMRS	satellite	good	MjEwNjI1MTU0MDU5VE1SU3NhdGVsbGl0ZWdvb2QxMTk4OQo=
210625154059	TMRS	telescope	unknown	MjEwNjI1MTU0MDU5VE1SU3RlbGVzY29wZXVua25vd24yMjk4Mgo=
210625154059	TMRS	telescope	killed	MjEwNjI1MTU0MDU5VE1SU3RlbGVzY29wZWtpbGxlZDE2MzYzCg==
210625154059	TMRS	satellite	excellent	MjEwNjI1MTU0MDU5VE1SU3NhdGVsbGl0ZWV4Y2VsbGVudDI5NTI0Cg==
210625154059	TMRS	space_prob	warning	MjEwNjI1MTU0MDU5VE1SU3NwYWNlX3Byb2J3YXJuaW5nMjU5MjAK
210625154059	TMRS	satellite	excellent	MjEwNjI1MTU0MDU5VE1SU3NhdGVsbGl0ZWV4Y2VsbGVudDE1NzU2Cg==
210625154059	TMRS	space_prob	killed	MjEwNjI1MTU0MDU5VE1SU3NwYWNlX3Byb2JraWxsZWQxOTExMwo=
210625154059	TMRS	space_prob	faulty	MjEwNjI1MTU0MDU5VE1SU3NwYWNlX3Byb2JmYXVsdHkyOTQ0OQo=
210625154059	TMRS	rocket	excellent	MjEwNjI1MTU0MDU5VE1SU3JvY2tldGV4Y2VsbGVudDcyNjAK
210625154059	TMRS	spaceship	good	MjEwNjI1MTU0MDU5VE1SU3NwYWNlc2hpcGdvb2QxMzE2Mwo=
210625154059	TMRS	engine	good	MjEwNjI1MTU0MDU5VE1SU2VuZ2luZWdvb2QxMDAzNAo=
210625154059	TMRS	telescope	killed	MjEwNjI1MTU0MDU5VE1SU3RlbGVzY29wZWtpbGxlZDE0MzI2Cg==
210625154059	TMRS	engine	warning	MjEwNjI1MTU0MDU5VE1SU2VuZ2luZXdhcm5pbmcyNzgzOAo=
210625154059	TMRS	spaceship	warning	MjEwNjI1MTU0MDU5VE1SU3NwYWNlc2hpcHdhcm5pbmcyOTAwNgo=
210625154059	TMRS	engine	unknown	MjEwNjI1MTU0MDU5VE1SU2VuZ2luZXVua25vd24yODU5Ngo=
210625154059	TMRS	engine	good	MjEwNjI1MTU0MDU5VE1SU2VuZ2luZWdvb2QxMzYwNwo=
210625154059	TMRS	rocket	good	MjEwNjI1MTU0MDU5VE1SU3JvY2tldGdvb2QyNjI5Mwo=
210625154059	TMRS	satellite	warning	MjEwNjI1MTU0MDU5VE1SU3NhdGVsbGl0ZXdhcm5pbmcxNjM0MQo=
210625154059	TMRS	rocket	killed	MjEwNjI1MTU0MDU5VE1SU3JvY2tldGtpbGxlZDEzMTQ3Cg==
210625154059	TMRS	satellite	warning	MjEwNjI1MTU0MDU5VE1SU3NhdGVsbGl0ZXdhcm5pbmcyNzg1NQo=
210625154059	TMRS	space_prob	warning	MjEwNjI1MTU0MDU5VE1SU3NwYWNlX3Byb2J3YXJuaW5nMTA3NDYK
210625154059	TMRS	space_prob	warning	MjEwNjI1MTU0MDU5VE1SU3NwYWNlX3Byb2J3YXJuaW5nMjk5OTUK
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
210625154059	UNKN	unknown	unknown	unknown
